id,slug,3do_parent,android_parent,atari_parent,commodore-amiga_parent,ios_parent,linux_parent,mac_parent,neo-geo_parent,nintendo_parent,pc_parent,playstation_parent,sega_parent,web_parent,xbox_parent,action,adventure,arcade,board-games,card,casual,educational,family,fighting,indie,massively-multiplayer,platformer,puzzle,racing,role-playing-games-rpg,shooter,simulation,sports,strategy,released_año,released_mes,released_dia,released_trimestre,released_cuatrimestre,released_semestre,released_lustro,released_decada,released_estacion,exito,target
321942,fukisescape,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.7,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
321943,deep-rest-itch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.7,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
321944,dead-run,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.7,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
321945,rosey-eyes-chapter-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.7,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
321946,la-zone-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.7,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
321947,wolverun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.7,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,4,4
321948,rosey-eyes-chapter-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.7,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
321949,la-boussole-des-brumes,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.7,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
321951,cowbot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.7,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
321952,primer-lidogeneratsii-i-prostoi-oplaty-cherez-iand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.7,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
321953,chaos-cruiser,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.7,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
321954,flyder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.7,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
321955,rosey-eyes-chapter-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.7,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
321956,grassland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.7,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
321957,project-boost-jay-peterson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.7,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
321958,feed-the-monster-plant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.928571428571427,0.36363636363636365,0.7,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
321959,pump-kin-not-included,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.7,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
321960,tesine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.7,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
321961,farmvengeance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.7,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
321962,last-days-with-laika,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.7,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
321964,the-restaurant-that-learns,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.7,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
321965,slime-go-home,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.7,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
321967,forest-air-guard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.7,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
321968,meowchu-picchu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.7,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
321969,dr-doyles-musings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.7,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
321970,space-explorer-itch-thejoopster,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.7,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
321971,the-snarky-babysitters,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.7,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
321972,zom-nom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.7,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,4,4
321973,magnetic-abuse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.7,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
321975,tupics-quest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.7,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
321976,captain-cosmos-laser-league,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.7,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
321977,gameaweek6-cubekeys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.7,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
321978,loco-rojo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.7,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
321979,plunging-dies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.7,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
321980,the-papermill-abcs,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.7,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
321981,by-the-bonfire,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.7,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
321982,aula-demonstrativa-21052019-14h-joaquim-antonio-su,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.7,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
321983,ldjam44-post-jam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.7,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
321984,leclubpixel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.7,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
321985,the-sentinel-of-tianshui,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.928571428571427,0.36363636363636365,0.7,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
